0, 0, Header, 0, 1, 96
1, 0, Start_track
1, 0, Title_t, "Cymatics - Eternity MIDI 8 - F Maj\000"
1, 0, Time_signature, 4, 2, 36, 8
1, 0, Time_signature, 4, 2, 36, 8
1, 0, Note_on_c, 0, 41, 64
1, 0, Note_on_c, 0, 53, 64
1, 0, Note_on_c, 0, 57, 64
1, 0, Note_on_c, 0, 60, 64
1, 0, Note_on_c, 0, 64, 64
1, 24, Note_off_c, 0, 41, 0
1, 24, Note_off_c, 0, 53, 0
1, 24, Note_off_c, 0, 57, 0
1, 24, Note_off_c, 0, 60, 0
1, 24, Note_off_c, 0, 64, 0
1, 72, Note_on_c, 0, 41, 64
1, 72, Note_on_c, 0, 53, 64
1, 72, Note_on_c, 0, 57, 64
1, 72, Note_on_c, 0, 60, 64
1, 72, Note_on_c, 0, 64, 64
1, 96, Note_off_c, 0, 41, 0
1, 96, Note_off_c, 0, 53, 0
1, 96, Note_off_c, 0, 57, 0
1, 96, Note_off_c, 0, 60, 0
1, 96, Note_off_c, 0, 64, 0
1, 96, Note_on_c, 0, 67, 64
1, 110, Note_off_c, 0, 67, 0
1, 144, Note_on_c, 0, 64, 64
1, 167, Note_off_c, 0, 64, 0
1, 192, Note_on_c, 0, 43, 64
1, 192, Note_on_c, 0, 55, 64
1, 192, Note_on_c, 0, 59, 64
1, 192, Note_on_c, 0, 62, 64
1, 214, Note_off_c, 0, 62, 0
1, 216, Note_off_c, 0, 43, 0
1, 216, Note_off_c, 0, 55, 0
1, 216, Note_off_c, 0, 59, 0
1, 240, Note_on_c, 0, 64, 64
1, 264, Note_on_c, 0, 43, 64
1, 264, Note_on_c, 0, 53, 64
1, 264, Note_on_c, 0, 55, 64
1, 264, Note_on_c, 0, 59, 64
1, 264, Note_on_c, 0, 62, 64
1, 268, Note_off_c, 0, 64, 0
1, 288, Note_off_c, 0, 43, 0
1, 288, Note_off_c, 0, 53, 0
1, 288, Note_off_c, 0, 55, 0
1, 288, Note_off_c, 0, 59, 0
1, 288, Note_off_c, 0, 62, 0
1, 336, Note_on_c, 0, 43, 64
1, 336, Note_on_c, 0, 53, 64
1, 336, Note_on_c, 0, 55, 64
1, 336, Note_on_c, 0, 60, 64
1, 360, Note_off_c, 0, 43, 0
1, 360, Note_off_c, 0, 53, 0
1, 360, Note_off_c, 0, 55, 0
1, 360, Note_off_c, 0, 60, 0
1, 384, Note_on_c, 0, 36, 64
1, 384, Note_on_c, 0, 48, 64
1, 384, Note_on_c, 0, 50, 64
1, 384, Note_on_c, 0, 52, 64
1, 384, Note_on_c, 0, 55, 64
1, 384, Note_on_c, 0, 59, 64
