0, 0, Header, 0, 1, 96
1, 0, Start_track
1, 0, Title_t, "Cymatics - Odyssey MIDI 45 - B Min\000"
1, 0, Time_signature, 4, 2, 36, 8
1, 0, Time_signature, 4, 2, 36, 8
1, 0, Note_on_c, 0, 33, 59
1, 0, Note_on_c, 0, 45, 70
1, 0, Note_on_c, 0, 52, 82
1, 0, Note_on_c, 0, 55, 71
1, 0, Note_on_c, 0, 60, 79
1, 0, Note_on_c, 0, 88, 78
1, 47, Note_off_c, 0, 88, 64
1, 48, Note_on_c, 0, 84, 73
1, 95, Note_off_c, 0, 84, 64
1, 96, Note_on_c, 0, 79, 70
1, 143, Note_off_c, 0, 79, 64
1, 144, Note_on_c, 0, 84, 71
1, 191, Note_off_c, 0, 84, 64
1, 192, Note_on_c, 0, 88, 78
1, 239, Note_off_c, 0, 88, 64
1, 240, Note_on_c, 0, 84, 79
1, 287, Note_off_c, 0, 84, 64
1, 288, Note_on_c, 0, 79, 76
1, 335, Note_off_c, 0, 79, 64
1, 336, Note_on_c, 0, 84, 68
1, 383, Note_off_c, 0, 84, 64
1, 384, Note_on_c, 0, 88, 82
1, 431, Note_off_c, 0, 88, 64
1, 432, Note_on_c, 0, 84, 78
1, 479, Note_off_c, 0, 84, 64
1, 480, Note_on_c, 0, 79, 72
1, 527, Note_off_c, 0, 79, 64
1, 528, Note_on_c, 0, 84, 76
1, 575, Note_off_c, 0, 84, 64
1, 576, Note_on_c, 0, 28, 94
1, 576, Note_off_c, 0, 33, 64
1, 576, Note_on_c, 0, 40, 83
1, 576, Note_off_c, 0, 45, 64
1, 576, Note_off_c, 0, 52, 64
1, 576, Note_on_c, 0, 52, 79
1, 576, Note_off_c, 0, 55, 64
1, 576, Note_on_c, 0, 55, 67
1, 576, Note_on_c, 0, 59, 79
1, 576, Note_off_c, 0, 60, 64
1, 576, Note_on_c, 0, 88, 76
1, 623, Note_off_c, 0, 88, 64
1, 624, Note_on_c, 0, 84, 59
1, 671, Note_off_c, 0, 84, 64
1, 672, Note_on_c, 0, 79, 79
1, 719, Note_off_c, 0, 79, 64
1, 720, Note_on_c, 0, 84, 78
1, 767, Note_off_c, 0, 84, 64
1, 768, Note_off_c, 0, 28, 64
1, 768, Note_on_c, 0, 29, 75
1, 768, Note_off_c, 0, 40, 64
1, 768, Note_on_c, 0, 41, 73
1, 768, Note_off_c, 0, 52, 64
1, 768, Note_off_c, 0, 55, 64
1, 768, Note_on_c, 0, 55, 70
1, 768, Note_on_c, 0, 57, 79
1, 768, Note_off_c, 0, 59, 64
1, 768, Note_on_c, 0, 60, 79
1, 768, Note_on_c, 0, 88, 75
1, 815, Note_off_c, 0, 88, 64
1, 816, Note_on_c, 0, 84, 67
1, 863, Note_off_c, 0, 84, 64
1, 864, Note_on_c, 0, 79, 76
1, 911, Note_off_c, 0, 79, 64
1, 912, Note_on_c, 0, 84, 62
1, 959, Note_off_c, 0, 84, 64
1, 960, Note_on_c, 0, 88, 75
1, 1007, Note_off_c, 0, 88, 64
1, 1008, Note_on_c, 0, 84, 76
1, 1055, Note_off_c, 0, 84, 64
1, 1056, Note_on_c, 0, 79, 82
1, 1103, Note_off_c, 0, 79, 64
1, 1104, Note_on_c, 0, 84, 73
1, 1151, Note_off_c, 0, 84, 64
1, 1152, Note_on_c, 0, 88, 79
1, 1199, Note_off_c, 0, 88, 64
1, 1200, Note_on_c, 0, 84, 63
1, 1247, Note_off_c, 0, 84, 64
1, 1248, Note_on_c, 0, 79, 82
1, 1295, Note_off_c, 0, 79, 64
1, 1296, Note_on_c, 0, 84, 76
1, 1343, Note_off_c, 0, 84, 64
1, 1344, Note_off_c, 0, 29, 64
1, 1344, Note_on_c, 0, 36, 93
1, 1344, Note_off_c, 0, 41, 64
1, 1344, Note_on_c, 0, 48, 45
1, 1344, Note_off_c, 0, 55, 64
1, 1344, Note_on_c, 0, 55, 72
1, 1344, Note_off_c, 0, 57, 64
1, 1344, Note_off_c, 0, 60, 64
1, 1344, Note_on_c, 0, 62, 44
1, 1344, Note_on_c, 0, 64, 84
1, 1344, Note_on_c, 0, 91, 82
1, 1391, Note_off_c, 0, 91, 64
1, 1392, Note_on_c, 0, 89, 79
1, 1439, Note_off_c, 0, 89, 64
1, 1440, Note_on_c, 0, 88, 76
1, 1487, Note_off_c, 0, 88, 64
1, 1488, Note_on_c, 0, 84, 77
1, 1535, Note_off_c, 0, 84, 64
1, 1536, Note_off_c, 0, 36, 64
1, 1536, Note_off_c, 0, 48, 64
1, 1536, Note_off_c, 0, 55, 64
1, 1536, Note_off_c, 0, 62, 64
1, 1536, Note_off_c, 0, 64, 64
1, 1536, End_track
0, 0, End_of_file
