0, 0, Header, 0, 1, 96
1, 0, Start_track
1, 0, Title_t, "Arp 1\000"
1, 0, Time_signature, 4, 2, 36, 8
1, 0, Time_signature, 4, 2, 36, 8
1, 0, Control_c, 0, 1, 40
1, 0, Note_on_c, 0, 64, 42
1, 24, Note_off_c, 0, 64, 42
1, 24, Note_on_c, 0, 67, 38
1, 48, Note_off_c, 0, 67, 38
1, 48, Note_on_c, 0, 72, 40
1, 72, Note_on_c, 0, 64, 39
1, 72, Note_off_c, 0, 72, 40
1, 96, Note_off_c, 0, 64, 39
1, 96, Note_on_c, 0, 67, 41
1, 120, Note_off_c, 0, 67, 41
1, 120, Note_on_c, 0, 72, 40
1, 144, Note_on_c, 0, 64, 39
1, 144, Note_off_c, 0, 72, 40
1, 168, Note_off_c, 0, 64, 39
1, 168, Note_on_c, 0, 67, 38
1, 192, Note_on_c, 0, 65, 42
1, 192, Note_off_c, 0, 67, 38
1, 216, Note_off_c, 0, 65, 42
1, 216, Note_on_c, 0, 69, 38
1, 240, Note_off_c, 0, 69, 38
1, 240, Note_on_c, 0, 76, 40
1, 264, Note_on_c, 0, 65, 38
1, 264, Note_off_c, 0, 76, 40
1, 288, Note_off_c, 0, 65, 38
1, 288, Note_on_c, 0, 69, 42
1, 312, Note_off_c, 0, 69, 42
1, 312, Note_on_c, 0, 76, 40
1, 336, Note_on_c, 0, 65, 39
1, 336, Note_off_c, 0, 76, 40
1, 360, Note_off_c, 0, 65, 39
1, 360, Note_on_c, 0, 69, 38
1, 384, Note_on_c, 0, 65, 44
1, 384, Note_off_c, 0, 69, 38
1, 408, Note_off_c, 0, 65, 44
1, 408, Note_on_c, 0, 69, 40
1, 432, Note_off_c, 0, 69, 40
1, 432, Note_on_c, 0, 74, 41
1, 456, Note_on_c, 0, 65, 38
1, 456, Note_off_c, 0, 74, 41
1, 480, Note_off_c, 0, 65, 38
1, 480, Note_on_c, 0, 69, 41
1, 504, Note_off_c, 0, 69, 41
1, 504, Note_on_c, 0, 74, 38
1, 528, Note_on_c, 0, 65, 39
1, 528, Note_off_c, 0, 74, 38
1, 552, Note_off_c, 0, 65, 39
1, 552, Note_on_c, 0, 69, 39
1, 576, Note_on_c, 0, 64, 42
1, 576, Note_off_c, 0, 69, 39
1, 600, Note_off_c, 0, 64, 42
1, 600, Note_on_c, 0, 67, 40
1, 624, Note_off_c, 0, 67, 40
1, 624, Note_on_c, 0, 74, 42
1, 648, Note_on_c, 0, 64, 38
1, 648, Note_off_c, 0, 74, 42
1, 672, Note_off_c, 0, 64, 38
1, 672, Note_on_c, 0, 67, 43
1, 696, Note_off_c, 0, 67, 43
