0, 0, Header, 0, 1, 96
1, 0, Start_track
1, 0, Title_t, "Cymatics - Oracle West Coast MIDI 3 - E Min\000"
1, 0, Time_signature, 4, 2, 36, 8
1, 0, Time_signature, 4, 2, 36, 8
1, 0, Note_on_c, 0, 45, 52
1, 0, Note_on_c, 0, 57, 52
1, 0, Note_on_c, 0, 65, 52
1, 0, Note_on_c, 0, 69, 52
1, 0, Note_on_c, 0, 74, 52
1, 48, Note_off_c, 0, 45, 64
1, 48, Note_on_c, 0, 81, 52
1, 72, Note_on_c, 0, 45, 53
1, 120, Note_off_c, 0, 45, 64
1, 192, Note_off_c, 0, 81, 64
1, 192, Note_on_c, 0, 82, 54
1, 216, Note_off_c, 0, 82, 64
1, 216, Note_on_c, 0, 84, 54
1, 240, Note_off_c, 0, 84, 64
1, 240, Note_on_c, 0, 86, 54
1, 288, Note_off_c, 0, 74, 64
1, 288, Note_on_c, 0, 82, 53
1, 288, Note_off_c, 0, 86, 64
1, 336, Note_on_c, 0, 45, 53
1, 384, Note_off_c, 0, 45, 64
1, 384, Note_on_c, 0, 46, 52
1, 384, Note_off_c, 0, 57, 64
1, 384, Note_on_c, 0, 58, 52
1, 384, Note_on_c, 0, 64, 52
1, 384, Note_off_c, 0, 65, 64
1, 384, Note_on_c, 0, 67, 52
1, 384, Note_off_c, 0, 69, 64
1, 384, Note_on_c, 0, 70, 52
1, 384, Note_on_c, 0, 76, 52
1, 384, Note_off_c, 0, 82, 64
1, 432, Note_off_c, 0, 46, 64
1, 432, Note_on_c, 0, 79, 52
1, 456, Note_on_c, 0, 46, 52
1, 504, Note_off_c, 0, 46, 64
1, 576, Note_off_c, 0, 76, 64
1, 576, Note_off_c, 0, 79, 64
1, 576, Note_on_c, 0, 82, 54
1, 600, Note_off_c, 0, 82, 64
1, 600, Note_on_c, 0, 84, 54
1, 624, Note_on_c, 0, 81, 54
1, 624, Note_off_c, 0, 84, 64
1, 672, Note_on_c, 0, 79, 53
1, 672, Note_off_c, 0, 81, 64
1, 720, Note_on_c, 0, 46, 52
1, 720, Note_on_c, 0, 74, 61
1, 720, Note_off_c, 0, 79, 64
1, 767, Note_off_c, 0, 74, 64
1, 768, Note_on_c, 0, 45, 52
1, 768, Note_off_c, 0, 46, 64
1, 768, Note_on_c, 0, 57, 52
1, 768, Note_off_c, 0, 58, 64
1, 768, Note_off_c, 0, 64, 64
1, 768, Note_on_c, 0, 65, 52
1, 768, Note_off_c, 0, 67, 64
1, 768, Note_on_c, 0, 69, 52
1, 768, Note_off_c, 0, 70, 64
1, 768, Note_on_c, 0, 74, 52
1, 816, Note_off_c, 0, 45, 64
1, 816, Note_on_c, 0, 81, 52
1, 840, Note_on_c, 0, 45, 53
1, 888, Note_off_c, 0, 45, 64
1, 960, Note_off_c, 0, 81, 64
1, 960, Note_on_c, 0, 82, 54
1, 984, Note_off_c, 0, 82, 64
1, 984, Note_on_c, 0, 84, 54
1, 1008, Note_off_c, 0, 84, 64
1, 1008, Note_on_c, 0, 86, 54
1, 1056, Note_off_c, 0, 74, 64
1, 1056, Note_on_c, 0, 82, 53
1, 1056, Note_off_c, 0, 86, 64
1, 1104, Note_on_c, 0, 45, 53
1, 1152, Note_off_c, 0, 45, 64
1, 1152, Note_on_c, 0, 46, 52
1, 1152, Note_off_c, 0, 57, 64
1, 1152, Note_on_c, 0, 58, 52
1, 1152, Note_on_c, 0, 64, 52
1, 1152, Note_off_c, 0, 65, 64
1, 1152, Note_on_c, 0, 67, 52
1, 1152, Note_off_c, 0, 69, 64
1, 1152, Note_on_c, 0, 70, 52
1, 1152, Note_on_c, 0, 76, 52
1, 1152, Note_off_c, 0, 82, 64
1, 1200, Note_off_c, 0, 46, 64
1, 1200, Note_on_c, 0, 79, 52
1, 1224, Note_on_c, 0, 46, 52
1, 1272, Note_off_c, 0, 46, 64
1, 1344, Note_off_c, 0, 76, 64
1, 1344, Note_off_c, 0, 79, 64
1, 1344, Note_on_c, 0, 82, 54
1, 1368, Note_off_c, 0, 82, 64
1, 1368, Note_on_c, 0, 84, 54
1, 1392, Note_on_c, 0, 81, 54
1, 1392, Note_off_c, 0, 84, 64
1, 1440, Note_on_c, 0, 79, 53
1, 1440, Note_off_c, 0, 81, 64
1, 1488, Note_on_c, 0, 46, 52
1, 1488, Note_on_c, 0, 74, 61
1, 1488, Note_off_c, 0, 79, 64
1, 1535, Note_off_c, 0, 74, 64
1, 1536, Note_off_c, 0, 46, 64
1, 1536, Note_off_c, 0, 58, 64
1, 1536, Note_off_c, 0, 64, 64
1, 1536, Note_off_c, 0, 67, 64
1, 1536, Note_off_c, 0, 70, 64
1, 1536, End_track
0, 0, End_of_file
